Epoch,Training Loss,Validation Loss,Validation F1 Score,Validation Accuracy
1,1.046798723936081,0.39223772659897804,0.9509505877664873,0.9497907949790795
2,0.2040001407265663,0.09853334308912357,0.9874645749780911,0.9874476987447699
3,0.06844668369740248,0.0894362021703273,0.9748587206224896,0.9748953974895398
